Label,Value,Timestamp
Leather,142,1714673042
Meat,8,1714673042
Planks,256,1714673042
Regional Wealth,104,1714673042
Roof Tiles,50,1714673042
Stone,500,1714673042
Timber,33,1714673042
Vegetables,78,1714673042
Ale,3,1714673102
Approval,100,1714673102
Berries,182,1714673102
Clay,0,1714673102
Eggs,1,1714673102
Firewood,1893,1714673102
Hides,0,1714673102
Iron Ore,158,1714673102
Leather,143,1714673102
Meat,4,1714673102
Planks,256,1714673102
Regional Wealth,28,1714673102
Roof Tiles,50,1714673102
Stone,500,1714673102
Timber,33,1714673102
Vegetables,78,1714673102
Ale,0,1714673162
Approval,100,1714673162
Berries,182,1714673162
Clay,0,1714673162
Eggs,0,1714673162
Firewood,1890,1714673162
Hides,0,1714673162
Iron Ore,158,1714673162
Leather,146,1714673162
Meat,4,1714673162
Planks,256,1714673162
Regional Wealth,23,1714673162
Roof Tiles,50,1714673162
Stone,500,1714673162
Timber,33,1714673162
Vegetables,78,1714673162
Ale,0,1714673222
Approval,99,1714673222
Berries,182,1714673222
Clay,0,1714673222
Eggs,0,1714673222
Firewood,1886,1714673222
Hides,0,1714673222
Iron Ore,158,1714673222
Leather,146,1714673222
Meat,0,1714673222
Planks,256,1714673222
Regional Wealth,5,1714673222
Roof Tiles,50,1714673222
Stone,500,1714673222
Timber,33,1714673222
Vegetables,80,1714673222
Ale,0,1714673282
Approval,100,1714673282
Berries,197,1714673282
Clay,0,1714673282
Eggs,1,1714673282
Firewood,1875,1714673282
Hides,0,1714673282
Iron Ore,158,1714673282
Leather,148,1714673282
Meat,0,1714673282
Planks,256,1714673282
Regional Wealth,0,1714673282
Roof Tiles,50,1714673282
Stone,500,1714673282
Timber,33,1714673282
Vegetables,92,1714673282
Ale,0,1714673342
Approval,100,1714673342
Berries,227,1714673342
Clay,0,1714673342
Eggs,0,1714673342
Firewood,1864,1714673342
Hides,0,1714673342
Iron Ore,158,1714673342
Leather,150,1714673342
Meat,0,1714673342
Planks,256,1714673342
Regional Wealth,1,1714673342
Roof Tiles,50,1714673342
Stone,500,1714673342
Timber,33,1714673342
Vegetables,95,1714673342
Ale,0,1714673402
Approval,100,1714673402
Berries,255,1714673402
Clay,0,1714673402
Eggs,0,1714673402
Firewood,1858,1714673402
Hides,0,1714673402
Iron Ore,158,1714673402
Leather,151,1714673402
Meat,0,1714673402
Planks,256,1714673402
Regional Wealth,1,1714673402
Roof Tiles,50,1714673402
Stone,500,1714673402
Timber,33,1714673402
Vegetables,106,1714673402
Ale,0,1714673462
Approval,100,1714673462
Berries,285,1714673462
Clay,0,1714673462
Eggs,1,1714673462
Firewood,1848,1714673462
Hides,0,1714673462
Iron Ore,158,1714673462
Leather,153,1714673462
Meat,0,1714673462
Planks,256,1714673462
Regional Wealth,1,1714673462
Roof Tiles,50,1714673462
Stone,500,1714673462
Timber,33,1714673462
Vegetables,109,1714673462
Ale,0,1714673522
Approval,99,1714673522
Berries,307,1714673522
Clay,0,1714673522
Eggs,1,1714673522
Firewood,1832,1714673522
Hides,0,1714673522
Iron Ore,158,1714673522
Leather,154,1714673522
Meat,2,1714673522
Planks,256,1714673522
Regional Wealth,6,1714673522
Roof Tiles,50,1714673522
Stone,500,1714673522
Timber,33,1714673522
Vegetables,109,1714673522
Ale,0,1714673582
Approval,100,1714673582
Berries,345,1714673582
Clay,0,1714673582
Eggs,0,1714673582
Firewood,1811,1714673582
Hides,0,1714673582
Iron Ore,158,1714673582
Leather,156,1714673582
Meat,1,1714673582
Planks,256,1714673582
Regional Wealth,1,1714673582
Roof Tiles,50,1714673582
Stone,500,1714673582
Timber,33,1714673582
Vegetables,109,1714673582
Ale,0,1714673642
Approval,100,1714673642
Berries,375,1714673642
Clay,0,1714673642
Eggs,1,1714673642
Firewood,1800,1714673642
Hides,0,1714673642
Iron Ore,158,1714673642
Leather,158,1714673642
Meat,3,1714673642
Planks,256,1714673642
Regional Wealth,2,1714673642
Roof Tiles,50,1714673642
Stone,500,1714673642
Timber,33,1714673642
Vegetables,109,1714673642
Ale,0,1714673702
Approval,100,1714673702
Berries,405,1714673702
Clay,0,1714673702
Eggs,1,1714673702
Firewood,1783,1714673702
Hides,0,1714673702
Iron Ore,158,1714673702
Leather,158,1714673702
Meat,3,1714673702
Planks,256,1714673702
Regional Wealth,8,1714673702
Roof Tiles,50,1714673702
Stone,500,1714673702
Timber,33,1714673702
Vegetables,109,1714673702
Ale,0,1714673762
Approval,100,1714673762
Berries,420,1714673762
Clay,0,1714673762
Eggs,0,1714673762
Firewood,1767,1714673762
Hides,0,1714673762
Iron Ore,158,1714673762
Leather,160,1714673762
Meat,1,1714673762
Planks,256,1714673762
Regional Wealth,13,1714673762
Roof Tiles,50,1714673762
Stone,500,1714673762
Timber,33,1714673762
Vegetables,109,1714673762
Ale,0,1714673822
Approval,100,1714673822
Berries,418,1714673822
Clay,0,1714673822
Eggs,0,1714673822
Firewood,1758,1714673822
Hides,0,1714673822
Iron Ore,158,1714673822
Leather,162,1714673822
Meat,2,1714673822
Planks,256,1714673822
Regional Wealth,0,1714673822
Roof Tiles,50,1714673822
Stone,500,1714673822
Timber,33,1714673822
Vegetables,114,1714673822
Ale,0,1714673882
Approval,100,1714673882
Berries,417,1714673882
Clay,0,1714673882
Eggs,1,1714673882
Firewood,1753,1714673882
Hides,0,1714673882
Iron Ore,158,1714673882
Leather,163,1714673882
Meat,0,1714673882
Planks,256,1714673882
Regional Wealth,1,1714673882
Roof Tiles,50,1714673882
Stone,500,1714673882
Timber,33,1714673882
Vegetables,123,1714673882
Ale,0,1714673942
Approval,100,1714673942
Berries,415,1714673942
Clay,0,1714673942
Eggs,0,1714673942
Firewood,1729,1714673942
Hides,0,1714673942
Iron Ore,158,1714673942
Leather,165,1714673942
Meat,2,1714673942
Planks,256,1714673942
Regional Wealth,5,1714673942
Roof Tiles,50,1714673942
Stone,500,1714673942
Timber,33,1714673942
Vegetables,128,1714673942
Ale,0,1714674002
Approval,100,1714674002
Berries,415,1714674002
Clay,0,1714674002
Eggs,0,1714674002
Firewood,1715,1714674002
Hides,0,1714674002
Iron Ore,158,1714674002
Leather,166,1714674002
Meat,1,1714674002
Planks,256,1714674002
Regional Wealth,9,1714674002
Roof Tiles,50,1714674002
Stone,500,1714674002
Timber,33,1714674002
Vegetables,139,1714674002
Ale,0,1714674062
Approval,100,1714674062
Berries,412,1714674062
Clay,0,1714674062
Eggs,1,1714674062
Firewood,1700,1714674062
Hides,0,1714674062
Iron Ore,158,1714674062
Leather,168,1714674062
Meat,3,1714674062
Planks,256,1714674062
Regional Wealth,15,1714674062
Roof Tiles,50,1714674062
Stone,500,1714674062
Timber,33,1714674062
Vegetables,140,1714674062
Ale,0,1714674122
Approval,100,1714674122
Berries,408,1714674122
Clay,0,1714674122
Eggs,1,1714674122
Firewood,1664,1714674122
Hides,0,1714674122
Iron Ore,158,1714674122
Leather,170,1714674122
Meat,3,1714674122
Planks,256,1714674122
Regional Wealth,28,1714674122
Roof Tiles,50,1714674122
Stone,500,1714674122
Timber,33,1714674122
Vegetables,140,1714674122
Ale,0,1714674182
Approval,100,1714674182
Berries,407,1714674182
Clay,0,1714674182
Eggs,1,1714674182
Firewood,1655,1714674182
Hides,0,1714674182
Iron Ore,158,1714674182
Leather,171,1714674182
Meat,0,1714674182
Planks,256,1714674182
Regional Wealth,1,1714674182
Roof Tiles,50,1714674182
Stone,500,1714674182
Timber,33,1714674182
Vegetables,140,1714674182
Ale,0,1714674242
Approval,99,1714674242
Berries,403,1714674242
Clay,0,1714674242
Eggs,2,1714674242
Firewood,1642,1714674242
Hides,0,1714674242
Iron Ore,158,1714674242
Leather,173,1714674242
Meat,0,1714674242
Planks,256,1714674242
Regional Wealth,4,1714674242
Roof Tiles,50,1714674242
Stone,500,1714674242
Timber,33,1714674242
Vegetables,140,1714674242
Ale,0,1714674302
Approval,100,1714674302
Berries,403,1714674302
Clay,0,1714674302
Eggs,2,1714674302
Firewood,1639,1714674302
Hides,0,1714674302
Iron Ore,158,1714674302
Leather,174,1714674302
Meat,0,1714674302
Planks,256,1714674302
Regional Wealth,2,1714674302
Roof Tiles,50,1714674302
Stone,500,1714674302
Timber,33,1714674302
Vegetables,140,1714674302
Ale,0,1714674362
Approval,100,1714674362
Berries,398,1714674362
Clay,0,1714674362
Eggs,2,1714674362
Firewood,1629,1714674362
Hides,0,1714674362
Iron Ore,158,1714674362
Leather,177,1714674362
Meat,0,1714674362
Planks,256,1714674362
Regional Wealth,2,1714674362
Roof Tiles,50,1714674362
Stone,500,1714674362
Timber,33,1714674362
Vegetables,140,1714674362
Ale,0,1714674422
Approval,100,1714674422
Berries,397,1714674422
Clay,0,1714674422
Eggs,2,1714674422
Firewood,1612,1714674422
Hides,0,1714674422
Iron Ore,158,1714674422
Leather,177,1714674422
Meat,1,1714674422
Planks,256,1714674422
Regional Wealth,1,1714674422
Roof Tiles,50,1714674422
Stone,500,1714674422
Timber,33,1714674422
Vegetables,140,1714674422
Ale,0,1714674482
Approval,100,1714674482
Berries,397,1714674482
Clay,0,1714674482
Eggs,2,1714674482
Firewood,1602,1714674482
Hides,0,1714674482
Iron Ore,158,1714674482
Leather,179,1714674482
Meat,1,1714674482
Planks,256,1714674482
Regional Wealth,2,1714674482
Roof Tiles,50,1714674482
Stone,500,1714674482
Timber,33,1714674482
Vegetables,154,1714674482
Ale,0,1714674542
Approval,99,1714674542
Berries,421,1714674542
Clay,0,1714674542
Eggs,2,1714674542
Firewood,1571,1714674542
Hides,0,1714674542
Iron Ore,158,1714674542
Leather,181,1714674542
Meat,2,1714674542
Planks,256,1714674542
Regional Wealth,25,1714674542
Roof Tiles,50,1714674542
Stone,500,1714674542
Timber,33,1714674542
Vegetables,160,1714674542
Ale,0,1714674602
Approval,100,1714674602
Berries,445,1714674602
Clay,0,1714674602
Eggs,2,1714674602
Firewood,1549,1714674602
Hides,0,1714674602
Iron Ore,158,1714674602
Leather,182,1714674602
Meat,3,1714674602
Planks,256,1714674602
Regional Wealth,12,1714674602
Roof Tiles,50,1714674602
Stone,500,1714674602
Timber,33,1714674602
Vegetables,170,1714674602
